admin5,label
3244,Radulenii Old Library
3245,Library Alexeevca
3246,Library Dumitreni
3247,Old Radulenii community center
3248,Community center Alexeevca
3249,Centralized accounting education directorate Calarasi
3250,Riscani School Sports
3251,"Olimp Recreation Camp, Falesti"
3252,"Creative Center, Recreation and Sport Riscani"
3253,Mayoralty of Rosietici
3254,Ash Gymnasium
3255,Rosietici Gymnasium
3257,Ash Library
3258,Reddish Library
3260,Old Rosieticii community center
3261,Ash Cultural Hall
3262,Mobile Team Service of Ialoveni Social Protection and Family Section
3263,Central Accounting Bumba
3264,Centralized Accounting for ivatamint dry mun.Balti
3265,Mayoralty of Stefanesti
3266,Stefanesti Lyceum
3268,Library Stefanesti
3269,Prodanestii Old Library
3270,Community center Stefanesti
3271,Old Prodanestii community center
3272,Old Central Accounting Negurenii
3273,Mayoralty of Trifanesti
3274,Gymnasium Sevirova
3276,Gymnasium Trifanesti
3277,Drochia Community Social Assistance Service
3278,Community center Trifanesti
3279,Community center Alexandrovka
3281,Library Trifanesti
3282,Library Ivanovca
3283,Library Sevirova
3284,Community center Sevirova
3285,Community center Ivanovca
3286,Central Accounting Cornesti
3288,Central Accounting Alexeevca
3289,Central Accounting Buciumeni
3290,Mayoralty of Varvareuca
3291,Kindergarten Varvareuca
3292,Varvareuca Gymnasium
3294,Library Varvareuca
3295,Community center Varvareuca
3296,Cosauti School Musical
3297,Mayoralty of Cotiujenii Mari
3298,Kindergarten Big Cotiujenii
3299,Kindergarten yoke
3300,Kindergarten Dobrusa
3301,"Moara Domneasca Kindergarten, Viisoara"
3302,Social Service Respiro Falesti
3303,IP Gymnasium A. Grosu Dobrusa
3304,Grand Central Accounting Cotiujenii
3305,"Fanfara Dumbrava, Soldanesti"
3306,Library Recesti
3307,Library Dobrusa
3308,Library Zahorna
3309,Big Cotiujenii School Musical
3310,"Building Department, and municipal roads Edinet"
3311,Big Cotiujenii Library
3312,Large community center Cotiujenii
3313,Community Center Dobrusa
3314,Community center Zahorna
3315,Mayoralty of Pohoarna
3316,Kindergarten Pohoarna
3318,IP Gymnasium Pohoarna
3319,Central Accounting Pohoarna
3320,Library Pohoarna
3321,Library Rogojeni
3322,Community center Pohoarna
3323,Community center Rogojeni
3325,Mayoralty of the city of Drochia
3326,Kindergarten no. 1 Drochia
3327,Central Accounting Busila
3328,Kindergarten no. 3 Drochia
3329,Kindergarten no. 5 Drochia
3330,Kindergarten no. 8 Drochia
3331,Kindergarten no. 9 Drochia
3332,"M. Eminescu Theoretical Lyceum, Drochia"
3333,"B.P. Hajdeu Theoretical Lyceum, Drochia"
3334,"V. Boiarnitchi Theoretical Lyceum, Russian, Drochia"
3335,"Gymnasium No. 2, Drochia"
3336,Stefan cel Mare Highschool Drochia
3337,Gymnasium Michurin
3339,Central Accounting Drochia
3340,Library Michurin
3341,Central Library Drochia
3342,Children's Library Drochia
3343,Drochia district House of Culture
3344,Community center Michurin
3345,Varancau School Musical
3346,No community center. 2 Drochia
3347,Mayoralty of Chetrosu
3348,Kindergarten Chetrosu
3349,Theoretical lyceum Victor Cotofana Chetrosu
3350,"Bunescu Dumitru Gymnasium No. 2, Chetrosu"
3351,Soldanesti Military Center
3352,Central Accounting Chetrosu
3353,Library Chetrosu
3354,Community center Chetrosu
3355,Central Accounting Condratesti
3356,Old School Music Cainarii
3357,Mayoralty of Cotova
3358,Kindergarten Kotova
3359,Museum of History and Ethnography Molovata New
3360,Old Central Accounting Floritoaia
3361,Salvirii Old Gymnasium
3362,Highschool Kotova
3363,Central Accounting Kotova
3364,Kotova Library
3365,Library Macareuca
3366,Salvirii Old Library
3367,Kotova Cultural Hall
3369,Mayoralty of Ochiul Alb
3370,Kindergarten White Eye
3371,Gymnasium N. Testimitanu Ochiul Alb
3372,Central Accounting Magurele
3373,White Eye Library
3374,Eye White House of Culture
3375,Drochia School Musical
3376,Mayoralty of Popestii de Sus
3377,Upper Kindergarten Popestii
3378,Central Accounting Cornova
3379,Highschool Popestii Upper Ion Creanga
3380,Lower Gymnasium Popestii
3381,Central Accounting Sinesti
3382,Popestii Upper Library
3383,Lower Popestii Library
3384,Popestii the Upper House of Culture
3385,Lower House of Culture Popestii
3386,Central Accounting Tescureni
3387,School Arts Drochia
3388,Mayoralty of Suri
3389,Kindergarten Suri
3390,Central Accounting Sadova
3391,Lapusna Folk Dance Company
3392,Gymnasium Viorel Ciobanu Suri
3393,Protected Dwelling Social Service Falesti
3394,Suri Library
3395,Professional Parental Assistance Service Gutu Vera
3396,Suri Cultural Hall
3397,Central Accounting Meleseni
3398,Olympus Highschool Puhaceni
3399,Kindergarten Bogdanovka Bogdanovka Old Old
3400,Mayoralty of Tarigrad
3401,Kindergarten no. Constantinople 1
3402,Kindergarten no. 2 Constantinople
3403,Constantinople Gymnasium
3404,Gymnasium Ion Creanga Tarigrad
3405,Central Accounting Constantinople
3406,Constantinople Library
3407,Constantinople Cultural Hall
3408,Chetrosu Gymnasium
3409,Mayoralty of Topala
3410,Mayoralty of Zgurita
3411,Zgurita Gymnasium
3412,Gymnasium Salvirii November
3413,Central Accounting Zgurita
3414,Library Zgurita
3415,Library Salvirii November
3416,New Holosnita Library
3417,Central Accounting Temeleuti
3418,Community center Zgurita
3419,Central Accounting Peticeni
3420,Administration of the mayoralty of Topala
3422,Central Accounting Bahmut
3423,Old Salvirii community center
3424,Community center Iliciovca
3425,Community center Ceapaevca
3426,Mayoralty of Troitcoe
3427,Central Accounting Hirova
3428,Central Accounting Horodiste
3429,Central Accounting Hoginesti
3430,Central Accounting Dereneu
3431,Mayoralty of Drochia
3432,"Dumitru Roman Gymnasium, Drochia"
3433,Kindergarten s.Sauca
3434,Library Drochia
3435,Community center Drochia
3436,Administration of the mayoralty of Troitcoe
3437,Mayoralty of Fintinita
3438,Kindergarten Antoneuca
3439,Antoneuca Primary School
3440,Fountain Middle School
3441,Gymnasium Pervomaiscoe
3442,Central Accounting Pirjolteni
3443,Fountain Library
3444,Library Pervomaiscoe
3445,Central Accounting Pitusca
3446,Fountain House of Culture
3447,Community center Antoneuca
3448,Community center Pervomaiscoe
3449,Central Accounting Oniscani
3450,Central Accounting Radeni
3451,Central Accounting Tibirica
3452,Mayoralty of Gribova
3453,Gribova Gymnasium
3454,Central Accounting Gribova
3455,Gymnasium Baroncea
3456,Central Accounting Saseni
3457,Library Gribova
3458,New Baroncea Library
3459,Library Baroncea
3460,Community center Baroncea
3461,Baroncea new community center
3462,Community center Gribova
3463,Mayoralty of Valea Perjei
3464,Central Accounting Balauresti
3465,Central Accounting Bolduresti
3466,Mayoralty of Nicoreni
3467,Gymnasium Nicoreni
3468,Orhei Mobile Team Service
3469,Central Accounting Balanesti
3470,Library Nicoreni
3471,Community center Nicoreni
3472,Central Accounting Bratuleni
3473,Central Accounting Grozesti
3474,Mayoralty of Mindic
3475,Mindic Gymnasium
3476,Central Accounting Milestii
3477,House & Museum Donici
3478,Community center Mindic
3479,Mayoralty of Bobeica
3480,Bobeica Theoretical Lyceum
3481,Kindergarten Bobeica
3483,Community center Bobeica
3484,Library Bobeica
3485,Central Accounting Bobeica
3486,Mayoralty of Boghiceni
3487,Boghiceni Gymnasium
3488,Gymnasium Pervomaiscoe
3489,Kindergarten Boghiceni
3490,Kindergarten Pervomaiscoe
3491,Community center Boghiceni
3492,Community center Pervomaiscoe
3493,Library Boghiceni
3494,Library Pervomaiscoe
3495,Central Accounting Boghiceni
3496,Central Accounting Bozienita
3497,Mayoralty of Bozieni
3498,Gymnasium Bozienita
3499,Firladeni Kindergarten and Primary School
3500,Kindergarten Bozienita
3502,Kindergarten Dubovca
3503,Community center Bozienita
3504,Community center Firladeni
3505,Community center Dubovca
3506,Library Bozienita
3507,Library Firladeni
3508,Library Dubovca
3509,Mayoralty of Buteni
3510,Gymnasium Buteni
3511,Kindergarten Buteni
3512,Library Buteni
3513,Central Accounting Cristesti
3514,Mayoralty of Dancu
3515,Gymnasium Dancu
3516,Calmatui Gymnasium
3517,Chisinau Center for Romanian Language Courses for Speakers of Other Languages
3518,Dancu Library
3519,Library Calmatui
3520,Dancu Cultural Hall
3521,Community center Calmatui
3522,Central Accounting Dancu
3523,Mayoralty of Fundul Galbenei
3524,Gymnasium Fundul Galbenei
3525,Kindergarten yellow background
3526,Community center yellow background
3527,Library yellow background
3528,Central Accounting Ciutesti
3529,Mayoralty of Caracui
3530,Gymnasium Caracui
3531,Kindergarten Caracal
3532,Caracal Cultural Hall
3533,Caracal Library
3534,Central Accounting Cioresti
3535,Mayoralty of Crasnoarmeiscoe
3536,"D. Cantemir Theoretical Lyceum, Crasnoarmeiscoe"
3537,Crasnoarmeiscoe Gymnasium
3539,Kindergarten no. 1 Crasnoarmeiscoe
3540,Kindergarten no. 2 Crasnoarmeiscoe
3541,Kindergarten no. 3 Crasnoarmeiscoe
3542,Community center Crasnoarmeiscoe
3543,Library Crasnoarmeiscoe
3544,Central Accounting Crasnoarmeiscoe
3545,Mayoralty of Lapusna
3546,Central Accounting Iurceni
3548,Community center Lapusna
3549,Community Center for social Falesti For You
3550,No library. 1 Lapusna
3551,No library. 2 Lapusna
3552,Kindergarten no. 1 Lapusna
3553,Gymnasium Ghetlova
3554,Accounting Central Valley TRESTIENI
3555,Mayoralty of Leuseni
3556,Central Accounting Leuseni
3557,"C. Radu Theoretical Lyceum, Leuseni"
3558,Community center Leuseni
3559,Library Leuseni
3560,Kindergarten Leuseni
3561,Leova Psychopedagogical Service
3562,Central Accounting Zberoaia
3563,Mayoralty of Loganesti
3564,Central Accounting Loganesti
3565,Loganesti Gymnasium
3566,Kindergarten Loganesti
3567,Community center Loganesti
3568,Library Loganesti
3569,Mayoralty of Carpineni
3570,Kindergarten no. 3 Carpineni
3571,No gymnasium. 2 Carpineni
3572,Gymnasium Topor
3573,Leova Personal Assistants Service
3575,Horjesti Kindergarten and Primary School
3576,Community center Carpineni
3577,Central Accounting Barboieni
3578,No library. 1 Carpineni
3579,No library. 2 Carpineni
3580,Library Horjesti
3581,Mayoralty of Cioara
3582,"S. Andreev Theoretical Lyceum, Cioara"
3583,Poganesti Gymnasium
3584,Kindergarten Nigga
3585,Kindergarten Poganesti
3586,Nigga Library
3587,Library Poganesti
3588,Cultural House Nigga
3589,Community center Poganesti
3590,Central Accounting Nigga
3591,Mayoralty of Cotul Morii
3592,Ordasei Community Center for Early Childhood Development for Children Aged 3-6/7
3593,Kindergarten Bend Mill
3594,Zgardesti Kindergarten
3595,Carahasani Multi-Functional Community Center
3596,Mill Bend community center
3597,Community center Sarateni
3598,Library Sarateni
3599,Mill Bend Library
3601,Mayoralty of Mereseni
3602,Central Accounting Mereseni
3603,Mereseni Gymnasium
3604,Sarata-Mereseni Kindergarten and Primary School
3605,Salt-Mereseni Kindergarten
3606,Kindergarten Mereseni
3607,Library Mereseni
3608,Salt-Mereseni Library
3609,Salt-cultural club Mereseni
3610,Community center Mereseni
3611,Mayoralty of Mingir
3612,Central Accounting Mingir
3613,Mingir Primary School
3614,Kindergarten Mingir
3615,Community center Mingir
3616,Library Mingir
3617,Mayoralty of Negrea
3618,Central Accounting Bursuc
3619,Gymnasium Negrea
3620,Kindergarten Negrea
3621,Community center Negrea
3622,Library Negrea
3623,Mayoralty of Nemteni
3624,Central Accounting Neamt
3625,Nemteni Gymnasium
3626,Gymnasium Obileni
3627,Kindergarten Obileni
3628,Kindergarten Neamt
3629,Community center Neamt
3630,Community center Obileni
3631,Library Obileni
3632,Library Neamt
3633,Mayoralty of Onesti
3634,Galway Central Accounting
3635,Galway Middle School
3636,Gymnasium Cateleni
3637,Kindergarten Ivanovca
3638,Kindergarten Onesti
3639,Library Ivanovca
3640,Library Cateleni
3641,Drochia Prosthetic Care and Orthopaedics Service
3642,Galway Cultural Hall
3643,Community center Ivanovca
3644,Mayoralty of Pascani
3645,Central Accounting Pascani
3646,Gymnasium Pascani
3647,Perennial Gymnasium
3648,Gymnasium Secareni
3649,Central Accounting Calimanesti
3650,Kindergarten Pascani
3651,Perennial Nursery
3652,Kindergarten Secareni
3654,Pascani Library
3655,Central Accounting Soltanesti
3657,Community center Cornesti
3658,Community center Secareni
3659,House of perennial crops
3660,Mayoralty of Sarata-Galbena
3661,Central Accounting Salt-Yellow
3662,"Universum Theoretical Lyceum, Sarata-Galbena"
3664,Moldova nr.166 kindergarten
3665,Community center Carpineanca
3666,Palm Valley community center
3667,Marinesti Kindergarten
3668,Peresecina Community Center
3669,No library. A Salt-Yellow
3670,Mayoralty of Sofia
3671,Sofia Central Accounting
3672,Gymnasium Sofia
3673,Gymnasium Balceana
3674,Kindergarten Balceana
3675,Sofia Kindergarten
3676,House of Culture Sofia
3677,Community center Balceana
3678,Library Balceana
3679,Sofia library
3680,Mayoralty of Voinescu
3681,Family-type children's house Petresti
3682,Gymnasium Voinescu
3683,Kindergarten no. 1 Voinescu
3684,Community center Voinescu
3685,Library Voinescu
3686,Gymnasium M. Viteazul Hincesti
3687,"M. Lomonosov Theoretical Lyceum, Hincesti"
3688,"M. Eminescu Theoretical Lyceum, Hincesti"
3690,"M. Sadoveanu Theoretical Lyceum, Hincesti"
3691,Kindergarten no. 1 Hincesti
3692,Kindergarten no. 6 Hincesti
3693,Kindergarten no. 3 Hincesti
3694,Kindergarten no. 4 Hincesti
3695,Kindergarten no. 7 Hincesti
3696,Mayoralty of the city of Hincesti
3697,Central Accounting Hincesti
3698,Mayoralty of Sadaclia
3699,Central Accounting Sadaclia
3700,"M. Eminescu Theoretical Lyceum, Sadaclia"
3701,Kindergarten no. 1 Sadaclia
3702,Library Sadaclia
3703,Community center Sadaclia
3704,Rehabilitation center for invalids and pensioners Trust Nisporeni
3705,Mayoralty of Abaclia
3706,Central Accounting Abaclia
3707,Isacova Community Center
3708,"Gladiator Club Youth Center, Tuzara"
3709,Community center Abaclia
3710,Administration of the mayoralty of Valea Perjei
3711,Mayoralty of Bascalia
3712,"Ceban Tamara Family-Based Children's Home, Calinesti"
3713,Central Accounting Bascalia
3714,Library Bascalia
3715,Community center Bascalia
3716,Mayoralty of Carabetovca
3717,Central Accounting Carabetovca
3718,Kindergarten Carabetovca
3720,Library Carabetovca
3721,Community center Carabetovca
3723,Kindergarten Iordanovca
3724,Gymnasium v. Iordanovca
3725,Community center Iordanovca
3726,Library Iordanovca
3727,Mayoralty of Iserlia
3728,Central Accounting Iserlia
3729,Gymnasium Iserlia
3730,Community center Iserlia
3731,Library Iserlia
3732,Cepeleuti Kindergarten
3733,Kindergarten Iserlia
3734,"Scufita Rosie Kindergarten, Troitcoe"
3736,Community center Troitcoe
3737,Mayoralty of the city of Basarabeasca
3738,Central Accounting Basarabeasca
3740,Family-type children's house Cirnesti
3741,Branch library Children Basarabeasca
3742,Community center Basarabeasca
3743,Kindergarten no. 1 Anrosca Basarabeasca
3744,Kindergarten no. 3 Basarabeasca
3745,Kindergarten no. 4 Basarabeasca
3746,No School. 1 Basarabeasca
3747,No School. 2 Basarabeasca
3748,Mayoralty of Satul Nou
3749,Accounting Central New Village
3750,"Ghiocel Kindergarten, Satul Nou"
3751,Gimnaziul Satul Nou
3752,New Village Library
3753,New Village community center
3755,Trinca School Sports
3756,Kindergarten nr.37 Chisinau
3758,Meerkat Cultural Hall
3759,Meerkat Library
3760,Infant nursery Cotiujenii Mari
3761,Mayoralty of Gradiste
3762,Gymnasium Cobusca Noua
3763,Gradiste Kindergarten
3764,Tuzara Kindergarten
3765,Gradiste Library
3766,Kindergarten Vashkivtsi
3767,Iurievca Kindergarten and Primary School
3768,Library Iurievca
3769,Community center Iurievca
3770,Prodanesti Kindergarten
3771,Mayoralty of Cenac
3772,Central Accounting Cenac
3773,Community center Cenac
3774,Kindergarten Boghenii November
3775,Library Cenac
3776,Cenac Gymnasium
3779,Kindergarten Cenac
3780,Library Topala
3781,Community center Topala
3782,Kindergarten Cuizauca
3783,Mayoralty of Gura Galbenei
3784,Central Accounting Galbena Mouth
3785,"Hiperion Theoretical Lyceum, Gura Galbenei"
3786,Library Galbena Mouth
3787,Shut Cultural Hall Galbena
3788,Albina Gymnasium
3789,Bee Nursery
3790,Albina community center
3791,Albina Library
3793,Mayoralty of Sagaidac
3795,Romanita Sagaidac Kindergarten
3796,Maximovca Gymnasium
3797,Library Sagaidac
3798,Community center Sagaidac
3799,Theoretical lyceum Spiru Haret Chisinau
3800,Mayoralty of Hirtop
3801,Central Accounting Hirtop
3802,Albinuta Hirtop Nursery
3803,Gymnasium Hirtop
3804,Library Hirtop
3807,Library Yalpug
3808,Community center Mereni
3809,Community center Yalpug
3810,Finance Directorate Soroca
3811,Mayoralty of the city of Cimislia
3812,Central Accounting Cimislia
3813,"Rindunica Kindergarten, Cimislia"
3814,"Ghiocel Kindergarten, Cimislia"
3815,"Fat Frumos Kindergarten, Cimislia"
3816,Kindergarten Cimislia Turret
3817,Library Baius
3818,Land Relations and Cadastre Service Soroca
3819,Library Dimitrovca
3820,Hostel in the town of Floresti
3821,Bogdanovca Veche Gymnasium
